発注GP,部門コード,部門名,物流コード,店舗コード,平均売価,販売数,売上金額
パソコンサプライ,399940,切替器,861,756,1911.0,1,1911.0
パソコンサプライ,399940,切替器,861,772,6243.0,9,53600.0
パソコンサプライ,399940,切替器,861,808,3553.0,1,3553.0
パソコンサプライ,399940,切替器,861,809,3650.0,1,3650.0
パソコンサプライ,399940,切替器,861,876,9568.0,1,9568.0
パソコンサプライ,399999,その他ＰＣ関連,861,094,3277.918367,74,203194.0
パソコンサプライ,399999,その他ＰＣ関連,861,240,8324.4,5,41622.0
パソコンサプライ,399999,その他ＰＣ関連,861,268,8734.8,12,88282.0
パソコンサプライ,399999,その他ＰＣ関連,861,491,3218.0,6,19308.0
パソコンサプライ,399999,その他ＰＣ関連,861,543,3557.4,6,18447.0
パソコンサプライ,399999,その他ＰＣ関連,861,736,2300.4,5,11502.0
パソコンサプライ,399999,その他ＰＣ関連,861,757,3661.0,4,14644.0
パソコンサプライ,399999,その他ＰＣ関連,861,842,2905.266666,20,57692.0
パソコンサプライ,399999,その他ＰＣ関連,861,846,3695.055555,23,81586.0
パソコンサプライ,399999,その他ＰＣ関連,861,879,4228.611111,27,111549.0
パソコンソフト,369020,ＭＩＤＩ周辺機器,861,094,34511.727272,21,728716.0
パソコンソフト,369020,ＭＩＤＩ周辺機器,861,256,24762.166666,5,76602.0
パソコンソフト,369020,ＭＩＤＩ周辺機器,861,259,13384.1875,19,237917.0
パソコンソフト,369020,ＭＩＤＩ周辺機器,861,289,23241.0,9,209169.0
パソコンソフト,369020,ＭＩＤＩ周辺機器,861,480,17820.0,1,17820.0
パソコンソフト,369020,ＭＩＤＩ周辺機器,861,736,18068.25,2,36633.0
パソコンソフト,369020,ＭＩＤＩ周辺機器,861,737,9426.153846,15,129602.0
パソコンソフト,369020,ＭＩＤＩ周辺機器,861,738,18000.545454,33,592032.0
パソコンソフト,369020,ＭＩＤＩ周辺機器,861,879,24597.6,6,146920.0
パソコンソフト,369050,ＭＩＤＩソフト（シーケンス）,861,737,11664.0,2,23328.0
パソコンソフト,369050,ＭＩＤＩソフト（シーケンス）,861,738,11664.0,2,23328.0
パソコンソフト,369053,ＭＩＤＩソフト（ソフトシンセ）,861,094,13500.0,2,27000.0
パソコンソフト,369053,ＭＩＤＩソフト（ソフトシンセ）,861,253,41104.0,1,41104.0
パソコンソフト,369060,ＭＩＤＩオールインワンシンセ,861,256,15336.0,2,30672.0
パソコンソフト,369060,ＭＩＤＩオールインワンシンセ,861,259,15336.0,1,15336.0
パソコンソフト,369061,ＭＩＤＩデジタルシンセ,861,094,37767.0,1,37767.0
パソコンソフト,369068,ＭＩＤＩその他,861,094,9514.0,1,9514.0
パソコンソフト,369068,ＭＩＤＩその他,861,253,9514.0,-1,-9514.0
パソコンソフト,369068,ＭＩＤＩその他,861,259,9514.0,1,9514.0
パソコンソフト,369068,ＭＩＤＩその他,861,289,19558.0,1,19558.0
パソコンソフト,369068,ＭＩＤＩその他,861,737,9514.0,1,9514.0
パソコンソフト,369068,ＭＩＤＩその他,861,842,5367.0,1,5367.0
パソコンソフト,369068,ＭＩＤＩその他,861,846,7543.0,2,15086.0
パソコンソフト,369099,ＭＩＤＩアクセサリー,861,240,5248.0,1,5248.0
パソコンソフト,371010,ゲーム（一般）,861,253,6457.833333,6,38747.0
パソコンソフト,371010,ゲーム（一般）,861,485,4103.333333,3,12310.0
パソコンソフト,371010,ゲーム（一般）,861,842,7669.285714,7,53685.0
パソコンソフト,371010,ゲーム（一般）,861,846,5815.136363,81,499734.0
パソコンソフト,371099,その他ＰＣゲーム関連,861,842,3855.0,1,3855.0
パソコンソフト,371099,その他ＰＣゲーム関連,861,846,3855.0,1,3855.0
パソコンソフト,372010,統合ソフト,861,480,3790.0,1,3790.0
パソコンソフト,372010,統合ソフト,861,543,3625.666666,10,36421.0
パソコンソフト,372010,統合ソフト,861,736,3617.25,5,18259.0
パソコンソフト,372010,統合ソフト,861,737,3720.9,10,37209.0
パソコンソフト,372010,統合ソフト,861,738,3790.0,2,7580.0
パソコンソフト,372010,統合ソフト,861,842,3381.285714,8,27459.0
パソコンソフト,372020,ワープロソフト,861,094,17497.666666,12,209972.0
パソコンソフト,372020,ワープロソフト,861,253,12960.0,5,64800.0
パソコンソフト,372020,ワープロソフト,861,259,13138.0,2,26276.0
パソコンソフト,372020,ワープロソフト,861,289,10076.0,3,30228.0
パソコンソフト,372020,ワープロソフト,861,514,15163.0,1,15163.0
パソコンソフト,372020,ワープロソフト,861,543,19440.0,1,19440.0
パソコンソフト,372020,ワープロソフト,861,737,14446.555555,9,130019.0
パソコンソフト,372020,ワープロソフト,861,754,20595.0,1,20595.0
パソコンソフト,372020,ワープロソフト,861,772,20595.0,1,20595.0
パソコンソフト,372040,財務会計ソフト,861,094,25253.516129,32,819633.0
パソコンソフト,372040,財務会計ソフト,861,543,14103.222222,9,126929.0
パソコンソフト,372040,財務会計ソフト,861,736,26529.5,64,1743611.0
パソコンソフト,372040,財務会計ソフト,861,842,15884.2,5,79421.0
パソコンソフト,372040,財務会計ソフト,861,846,25503.347826,48,1266304.0
パソコンソフト,372040,財務会計ソフト,861,879,22963.25,5,121034.0
パソコンソフト,372060,プログラム言語ソフト,861,846,138240.0,4,552960.0
パソコンソフト,372070,データベースソフト,861,094,33926.4,6,209062.0
パソコンソフト,372070,データベースソフト,861,543,39430.0,1,39430.0
パソコンソフト,372070,データベースソフト,861,842,25152.5,2,50305.0
パソコンソフト,372070,データベースソフト,861,846,9266.0,3,27798.0
パソコンソフト,372090,ネットワークソフト,861,094,10076.0,6,60456.0
パソコンソフト,372099,その他ビジネスソフト関連,861,094,18808.9,11,191933.0
パソコンソフト,372099,その他ビジネスソフト関連,861,256,12074.0,3,36222.0
パソコンソフト,372099,その他ビジネスソフト関連,861,259,9222.666666,3,27668.0
パソコンソフト,372099,その他ビジネスソフト関連,861,268,7390.333333,6,30625.0
パソコンソフト,372099,その他ビジネスソフト関連,861,289,12765.0,6,76590.0
パソコンソフト,372099,その他ビジネスソフト関連,861,711,16556.0,1,16556.0
パソコンソフト,372099,その他ビジネスソフト関連,861,736,8818.333333,9,79365.0
パソコンソフト,372099,その他ビジネスソフト関連,861,737,8312.75,23,143875.0
パソコンソフト,372099,その他ビジネスソフト関連,861,738,14466.0,4,57864.0
パソコンソフト,372099,その他ビジネスソフト関連,861,879,12332.0,17,121838.0
パソコンソフト,373010,Ｗｉｎｄｏｗｓ　ＯＳ,861,253,21860.055555,22,485928.0
パソコンソフト,373010,Ｗｉｎｄｏｗｓ　ＯＳ,861,268,27410.0,3,82230.0
パソコンソフト,373010,Ｗｉｎｄｏｗｓ　ＯＳ,861,842,18102.6,16,287836.0
パソコンソフト,373010,Ｗｉｎｄｏｗｓ　ＯＳ,861,846,21039.71875,55,1186435.0
パソコンソフト,373010,Ｗｉｎｄｏｗｓ　ＯＳ,861,879,22887.5,5,118960.0
パソコンソフト,374010,メールソフト,861,543,5119.0,1,5119.0
パソコンソフト,374010,メールソフト,861,737,5135.25,4,20541.0
パソコンソフト,374030,ホームページ作成,861,094,14778.4,14,186144.0
パソコンソフト,374030,ホームページ作成,861,259,8839.5,2,17679.0
パソコンソフト,374030,ホームページ作成,861,268,24721.0,1,24721.0
パソコンソフト,374030,ホームページ作成,861,289,18705.5,2,37411.0
パソコンソフト,374030,ホームページ作成,861,736,15168.6,16,251418.0
パソコンソフト,374030,ホームページ作成,861,737,15244.0,11,178770.0
パソコンソフト,374030,ホームページ作成,861,754,13197.0,1,13197.0
パソコンソフト,374030,ホームページ作成,861,842,13370.0,2,26740.0
パソコンソフト,374030,ホームページ作成,861,879,10210.0,5,54150.0
パソコンソフト,374040,携帯電話編集ソフト,861,094,2470.0,4,9880.0
パソコンソフト,374050,画像編集ソフト,861,253,11164.294117,17,189793.0
パソコンソフト,374050,画像編集ソフト,861,485,6652.0,1,6652.0
パソコンソフト,374050,画像編集ソフト,861,757,15422.0,1,15422.0
パソコンソフト,374050,画像編集ソフト,861,842,10359.857142,14,145038.0
パソコンソフト,374050,画像編集ソフト,861,846,11618.911111,46,527495.0
パソコンソフト,374099,その他インターネット通信ソフト関連,861,094,18464.588235,20,367594.0
パソコンソフト,374099,その他インターネット通信ソフト関連,861,256,13608.0,1,13608.0
パソコンソフト,374099,その他インターネット通信ソフト関連,861,259,15406.0,2,30812.0
パソコンソフト,374099,その他インターネット通信ソフト関連,861,289,30596.0,1,30596.0
パソコンソフト,374099,その他インターネット通信ソフト関連,861,543,7430.0,2,15270.0
パソコンソフト,374099,その他インターネット通信ソフト関連,861,737,7020.0,1,7020.0
パソコンソフト,375010,３Ｄグラフィックソフト,861,094,21909.0,6,131454.0
パソコンソフト,375010,３Ｄグラフィックソフト,861,736,10584.0,1,10584.0
パソコンソフト,375020,ＣＡＤソフト,861,259,6696.625,8,53573.0
パソコンソフト,375020,ＣＡＤソフト,861,737,10735.0,1,10735.0
パソコンソフト,375020,ＣＡＤソフト,861,846,15072.833333,7,129101.0
パソコンソフト,375020,ＣＡＤソフト,861,879,322250.0,1,322250.0
パソコンソフト,375040,ペイントドロー・フォトレタッチ,861,268,20174.0,1,20174.0
パソコンソフト,375040,ペイントドロー・フォトレタッチ,861,485,6847.0,2,13694.0
パソコンソフト,375040,ペイントドロー・フォトレタッチ,861,736,12551.611111,30,365482.0
パソコンソフト,375040,ペイントドロー・フォトレタッチ,861,842,13050.4,5,65252.0
パソコンソフト,375040,ペイントドロー・フォトレタッチ,861,846,13579.846153,44,588602.0
パソコンソフト,375040,ペイントドロー・フォトレタッチ,861,879,16610.0,1,16610.0
パソコンソフト,375050,素材集ソフト,861,259,4698.0,2,9396.0
パソコンソフト,375050,素材集ソフト,861,289,4698.0,2,9396.0
パソコンサプライ,366099,ＬＡＮケーブル・アダプタ,861,758,980.0,4,3920.0
パソコンサプライ,368074,サプライアクセサリ,861,094,2246.0,1,2246.0
パソコンサプライ,368074,サプライアクセサリ,861,736,2246.0,2,4492.0
パソコンサプライ,368074,サプライアクセサリ,861,846,1922.0,4,7688.0
パソコンサプライ,368075,その他サプライ,861,253,26071.0,1,26071.0
パソコンサプライ,368075,その他サプライ,861,289,230.5,2,461.0
パソコンサプライ,368075,その他サプライ,861,842,5886.166666,8,35977.0
パソコンサプライ,368075,その他サプライ,861,846,26071.0,1,26071.0
パソコンサプライ,368075,その他サプライ,861,879,4146.666666,3,12440.0
パソコンサプライ,369930,ヘッドセット,861,094,1647.723809,177,302041.0
パソコンサプライ,369930,ヘッドセット,861,268,2942.166666,452,490651.0
パソコンサプライ,369930,ヘッドセット,861,293,2559.0,1,2559.0
パソコンサプライ,369930,ヘッドセット,861,485,1809.0,4,7236.0
パソコンサプライ,369930,ヘッドセット,861,711,1040.0,1,1040.0
パソコンサプライ,369930,ヘッドセット,861,736,3059.803571,92,279814.0
パソコンサプライ,369930,ヘッドセット,861,737,2753.378378,89,208584.0
パソコンサプライ,369930,ヘッドセット,861,738,3328.75,14,48206.0
パソコンサプライ,369930,ヘッドセット,861,754,9707.333333,11,118802.0
パソコンサプライ,369930,ヘッドセット,861,808,6782.0,1,6782.0
パソコンサプライ,369930,ヘッドセット,861,842,1735.428571,63,131286.0
パソコンサプライ,369930,ヘッドセット,861,879,4089.0,237,547251.0
パソコンサプライ,392010,プリンター用紙,861,094,1760.895273,2290,3179912.0
パソコンサプライ,392010,プリンター用紙,861,268,2436.153846,28,57178.0
パソコンサプライ,392010,プリンター用紙,861,582,5425.6,36,73923.0
パソコンサプライ,392010,プリンター用紙,861,632,11080.0,2,22160.0
パソコンサプライ,392010,プリンター用紙,861,638,1403.333333,2,2980.0
パソコンサプライ,392010,プリンター用紙,861,675,9896.857142,7,69278.0
パソコンサプライ,392010,プリンター用紙,861,731,288.0,4,1152.0
パソコンサプライ,392010,プリンター用紙,861,736,1512.16369,763,1083996.0
パソコンサプライ,392010,プリンター用紙,861,737,2132.125326,998,1685844.0
パソコンサプライ,392010,プリンター用紙,861,738,2201.183673,422,480499.0
パソコンサプライ,392010,プリンター用紙,861,754,1750.428571,14,16732.0
パソコンサプライ,392010,プリンター用紙,861,772,1004.0,3,3012.0
パソコンサプライ,392010,プリンター用紙,861,842,997.632107,490,432686.0
パソコンサプライ,392010,プリンター用紙,861,879,4340.057692,157,552903.0
パソコンサプライ,392020,ＦＡＸロール紙,861,240,4640.0,5,22840.0
パソコンサプライ,392020,ＦＡＸロール紙,861,846,7927.0,4,24774.0
パソコンサプライ,392030,コピー用紙,861,253,2339.857142,15,19487.0
パソコンサプライ,392030,コピー用紙,861,256,2615.0,6,9132.0
パソコンサプライ,392030,コピー用紙,861,259,1209.818181,15,14700.0
パソコンサプライ,392030,コピー用紙,861,289,495.307692,61,31779.0
パソコンサプライ,392030,コピー用紙,861,480,321.0,5,1605.0
パソコンサプライ,392030,コピー用紙,861,737,402.086956,63,23191.0
パソコンサプライ,392030,コピー用紙,861,754,429.0,5,2145.0
